booking_id,user_id,user_name,court_id,court_name,venue_id,venue_name,city,sport_type,date,day_of_week,month,is_weekend,time_slot,start_time,end_time,time_of_day,price,payment_method,payment_status,status,total_amount
559,18,User18,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-21,Friday,2,0,9,18:00,19:00,evening,1200,online,paid,confirmed,1200
560,5,User5,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-21,Friday,2,0,3,10:00,11:00,morning,1000,online,paid,confirmed,1000
561,3,User3,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-21,Friday,2,0,8,17:00,18:00,evening,1000,cash,paid,confirmed,1000
562,50,User50,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-22,Saturday,2,1,2,09:00,10:00,morning,1500,cash,pending,confirmed,1500
563,24,User24,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-22,Saturday,2,1,4,11:00,12:00,morning,1500,cash,paid,confirmed,1500
564,33,User33,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-22,Saturday,2,1,7,16:00,17:00,afternoon,1500,cash,paid,confirmed,1500
565,47,User47,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-22,Saturday,2,1,10,19:00,20:00,evening,1500,cash,pending,confirmed,1500
566,24,User24,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-22,Saturday,2,1,2,09:00,10:00,morning,1500,cash,paid,confirmed,1500
567,42,User42,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-22,Saturday,2,1,7,16:00,17:00,afternoon,1500,cash,paid,confirmed,1500
568,35,User35,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-22,Saturday,2,1,10,19:00,20:00,evening,1500,cash,paid,confirmed,1500
569,17,User17,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-22,Saturday,2,1,3,10:00,11:00,morning,1200,cash,paid,confirmed,1200
570,11,User11,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-22,Saturday,2,1,10,19:00,20:00,evening,1200,cash,pending,confirmed,1200
571,11,User11,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-22,Saturday,2,1,1,08:00,09:00,morning,1000,cash,pending,confirmed,1000
572,22,User22,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-22,Saturday,2,1,2,09:00,10:00,morning,1000,online,paid,confirmed,1000
573,11,User11,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-22,Saturday,2,1,4,11:00,12:00,morning,1000,online,paid,confirmed,1000
574,9,User9,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-22,Saturday,2,1,5,14:00,15:00,afternoon,1000,cash,paid,confirmed,1000
575,37,User37,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-22,Saturday,2,1,6,15:00,16:00,afternoon,1000,cash,paid,confirmed,1000
576,37,User37,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-22,Saturday,2,1,8,17:00,18:00,evening,1000,online,paid,confirmed,1000
577,39,User39,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-23,Sunday,2,1,2,09:00,10:00,morning,1500,online,paid,confirmed,1500
578,27,User27,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-23,Sunday,2,1,3,10:00,11:00,morning,1500,online,paid,confirmed,1500
579,43,User43,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-23,Sunday,2,1,5,14:00,15:00,afternoon,1500,cash,paid,confirmed,1500
580,25,User25,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-23,Sunday,2,1,8,17:00,18:00,evening,1500,cash,pending,confirmed,1500
581,7,User7,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-23,Sunday,2,1,2,09:00,10:00,morning,1500,cash,paid,confirmed,1500
582,43,User43,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-23,Sunday,2,1,6,15:00,16:00,afternoon,1500,cash,paid,confirmed,1500
583,34,User34,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-23,Sunday,2,1,2,09:00,10:00,morning,1200,cash,pending,cancelled,1200
584,39,User39,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-23,Sunday,2,1,4,11:00,12:00,morning,1000,online,paid,confirmed,1000
585,46,User46,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-23,Sunday,2,1,5,14:00,15:00,afternoon,1000,online,paid,confirmed,1000
586,14,User14,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-23,Sunday,2,1,8,17:00,18:00,evening,1000,online,paid,confirmed,1000
587,10,User10,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-23,Sunday,2,1,9,18:00,19:00,evening,1000,cash,pending,confirmed,1000
588,36,User36,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-24,Monday,2,0,5,14:00,15:00,afternoon,1500,online,paid,confirmed,1500
589,20,User20,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-24,Monday,2,0,8,17:00,18:00,evening,1500,cash,paid,confirmed,1500
590,43,User43,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-24,Monday,2,0,9,18:00,19:00,evening,1500,cash,paid,confirmed,1500
591,33,User33,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-24,Monday,2,0,1,08:00,09:00,morning,1500,cash,paid,confirmed,1500
592,6,User6,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-24,Monday,2,0,6,15:00,16:00,afternoon,1500,online,paid,confirmed,1500
593,17,User17,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-24,Monday,2,0,8,17:00,18:00,evening,1500,cash,pending,confirmed,1500
594,43,User43,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-24,Monday,2,0,9,18:00,19:00,evening,1200,online,paid,confirmed,1200
595,39,User39,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-24,Monday,2,0,10,19:00,20:00,evening,1200,cash,paid,confirmed,1200
596,18,User18,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-24,Monday,2,0,5,14:00,15:00,afternoon,1000,online,paid,confirmed,1000
597,6,User6,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-24,Monday,2,0,10,19:00,20:00,evening,1000,cash,paid,confirmed,1000
598,12,User12,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-25,Tuesday,2,0,8,17:00,18:00,evening,1500,cash,pending,confirmed,1500
599,8,User8,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-25,Tuesday,2,0,9,18:00,19:00,evening,1500,online,pending,cancelled,1500
600,8,User8,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-25,Tuesday,2,0,2,09:00,10:00,morning,1200,cash,paid,confirmed,1200
601,19,User19,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-25,Tuesday,2,0,10,19:00,20:00,evening,1200,cash,paid,confirmed,1200
602,12,User12,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-25,Tuesday,2,0,1,08:00,09:00,morning,1000,cash,paid,confirmed,1000
603,48,User48,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-25,Tuesday,2,0,7,16:00,17:00,afternoon,1000,cash,pending,confirmed,1000
604,6,User6,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-26,Wednesday,2,0,2,09:00,10:00,morning,1500,online,paid,confirmed,1500
605,31,User31,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-26,Wednesday,2,0,6,15:00,16:00,afternoon,1500,cash,paid,confirmed,1500
606,12,User12,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-26,Wednesday,2,0,9,18:00,19:00,evening,1500,online,paid,confirmed,1500
607,15,User15,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-26,Wednesday,2,0,10,19:00,20:00,evening,1500,online,paid,confirmed,1500
608,23,User23,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-26,Wednesday,2,0,4,11:00,12:00,morning,1500,cash,pending,confirmed,1500
609,14,User14,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-26,Wednesday,2,0,9,18:00,19:00,evening,1500,cash,paid,confirmed,1500
610,28,User28,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-26,Wednesday,2,0,6,15:00,16:00,afternoon,1200,cash,paid,confirmed,1200
611,12,User12,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-26,Wednesday,2,0,8,17:00,18:00,evening,1200,cash,pending,cancelled,1200
612,48,User48,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-26,Wednesday,2,0,5,14:00,15:00,afternoon,1000,cash,pending,confirmed,1000
613,17,User17,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-27,Thursday,2,0,7,16:00,17:00,afternoon,1500,cash,paid,confirmed,1500
614,8,User8,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-27,Thursday,2,0,3,10:00,11:00,morning,1500,cash,paid,confirmed,1500
615,21,User21,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-27,Thursday,2,0,8,17:00,18:00,evening,1500,online,paid,confirmed,1500
616,11,User11,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-27,Thursday,2,0,4,11:00,12:00,morning,1200,online,pending,cancelled,1200
617,22,User22,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-27,Thursday,2,0,9,18:00,19:00,evening,1200,cash,pending,confirmed,1200
618,42,User42,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-27,Thursday,2,0,10,19:00,20:00,evening,1200,cash,paid,confirmed,1200
619,2,User2,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-27,Thursday,2,0,5,14:00,15:00,afternoon,1000,cash,pending,confirmed,1000
620,26,User26,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-27,Thursday,2,0,8,17:00,18:00,evening,1000,cash,paid,confirmed,1000
621,26,User26,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-27,Thursday,2,0,10,19:00,20:00,evening,1000,cash,pending,cancelled,1000
622,40,User40,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-28,Friday,2,0,1,08:00,09:00,morning,1500,cash,paid,confirmed,1500
623,11,User11,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-28,Friday,2,0,6,15:00,16:00,afternoon,1500,cash,paid,confirmed,1500
624,31,User31,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-28,Friday,2,0,7,16:00,17:00,afternoon,1500,cash,paid,confirmed,1500
625,45,User45,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-02-28,Friday,2,0,9,18:00,19:00,evening,1500,cash,paid,confirmed,1500
626,6,User6,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-28,Friday,2,0,7,16:00,17:00,afternoon,1500,cash,pending,confirmed,1500
627,1,User1,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-28,Friday,2,0,8,17:00,18:00,evening,1500,cash,pending,confirmed,1500
628,35,User35,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-02-28,Friday,2,0,9,18:00,19:00,evening,1500,cash,pending,cancelled,1500
629,28,User28,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-28,Friday,2,0,2,09:00,10:00,morning,1200,online,paid,confirmed,1200
630,36,User36,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-28,Friday,2,0,5,14:00,15:00,afternoon,1200,cash,paid,confirmed,1200
631,6,User6,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-02-28,Friday,2,0,8,17:00,18:00,evening,1200,cash,paid,confirmed,1200
632,19,User19,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-28,Friday,2,0,7,16:00,17:00,afternoon,1000,cash,paid,confirmed,1000
633,10,User10,4,Court D,3,Galle Futsal Center,Galle,football,2025-02-28,Friday,2,0,10,19:00,20:00,evening,1000,cash,pending,confirmed,1000
634,18,User18,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,1,08:00,09:00,morning,1500,cash,pending,confirmed,1500
635,1,User1,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,2,09:00,10:00,morning,1500,cash,paid,confirmed,1500
636,3,User3,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,5,14:00,15:00,afternoon,1500,cash,paid,confirmed,1500
637,50,User50,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,6,15:00,16:00,afternoon,1500,cash,pending,confirmed,1500
638,25,User25,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,8,17:00,18:00,evening,1500,online,paid,confirmed,1500
639,50,User50,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,10,19:00,20:00,evening,1500,online,paid,confirmed,1500
640,48,User48,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,2,09:00,10:00,morning,1500,online,paid,confirmed,1500
641,21,User21,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,6,15:00,16:00,afternoon,1500,cash,paid,confirmed,1500
642,8,User8,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,7,16:00,17:00,afternoon,1500,cash,pending,confirmed,1500
643,8,User8,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-01,Saturday,3,1,10,19:00,20:00,evening,1500,cash,pending,confirmed,1500
644,16,User16,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-01,Saturday,3,1,3,10:00,11:00,morning,1200,cash,paid,confirmed,1200
645,6,User6,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-01,Saturday,3,1,6,15:00,16:00,afternoon,1200,cash,paid,confirmed,1200
646,49,User49,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-01,Saturday,3,1,7,16:00,17:00,afternoon,1200,online,paid,confirmed,1200
647,45,User45,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-01,Saturday,3,1,8,17:00,18:00,evening,1200,cash,paid,confirmed,1200
648,36,User36,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-01,Saturday,3,1,9,18:00,19:00,evening,1200,online,paid,confirmed,1200
649,45,User45,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-01,Saturday,3,1,2,09:00,10:00,morning,1000,cash,pending,confirmed,1000
650,46,User46,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-01,Saturday,3,1,3,10:00,11:00,morning,1000,cash,paid,confirmed,1000
651,12,User12,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-01,Saturday,3,1,4,11:00,12:00,morning,1000,cash,paid,confirmed,1000
652,34,User34,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-01,Saturday,3,1,8,17:00,18:00,evening,1000,cash,pending,confirmed,1000
653,1,User1,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-01,Saturday,3,1,9,18:00,19:00,evening,1000,online,paid,confirmed,1000
654,40,User40,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,3,10:00,11:00,morning,1500,cash,paid,confirmed,1500
655,34,User34,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,5,14:00,15:00,afternoon,1500,online,paid,confirmed,1500
656,19,User19,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,6,15:00,16:00,afternoon,1500,cash,pending,confirmed,1500
657,5,User5,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,7,16:00,17:00,afternoon,1500,cash,pending,cancelled,1500
658,3,User3,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,8,17:00,18:00,evening,1500,cash,pending,confirmed,1500
659,25,User25,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,9,18:00,19:00,evening,1500,online,paid,confirmed,1500
660,24,User24,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,1,08:00,09:00,morning,1500,cash,pending,confirmed,1500
661,41,User41,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,6,15:00,16:00,afternoon,1500,cash,paid,confirmed,1500
662,24,User24,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,7,16:00,17:00,afternoon,1500,online,paid,confirmed,1500
663,34,User34,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-02,Sunday,3,1,8,17:00,18:00,evening,1500,cash,paid,confirmed,1500
664,47,User47,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-02,Sunday,3,1,1,08:00,09:00,morning,1200,cash,pending,confirmed,1200
665,44,User44,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-02,Sunday,3,1,9,18:00,19:00,evening,1200,cash,paid,confirmed,1200
666,12,User12,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-02,Sunday,3,1,10,19:00,20:00,evening,1200,cash,paid,confirmed,1200
667,41,User41,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-02,Sunday,3,1,8,17:00,18:00,evening,1000,cash,paid,confirmed,1000
668,14,User14,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-02,Sunday,3,1,9,18:00,19:00,evening,1000,cash,paid,confirmed,1000
669,29,User29,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-02,Sunday,3,1,10,19:00,20:00,evening,1000,cash,paid,confirmed,1000
670,20,User20,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-03,Monday,3,0,5,14:00,15:00,afternoon,1500,online,paid,confirmed,1500
671,50,User50,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-03,Monday,3,0,6,15:00,16:00,afternoon,1500,online,paid,confirmed,1500
672,36,User36,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-03,Monday,3,0,7,16:00,17:00,afternoon,1500,cash,paid,confirmed,1500
673,30,User30,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-03,Monday,3,0,8,17:00,18:00,evening,1500,cash,paid,confirmed,1500
674,20,User20,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-03,Monday,3,0,10,19:00,20:00,evening,1500,cash,paid,confirmed,1500
675,45,User45,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-03,Monday,3,0,4,11:00,12:00,morning,1500,online,paid,confirmed,1500
676,42,User42,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-03,Monday,3,0,5,14:00,15:00,afternoon,1500,cash,paid,confirmed,1500
677,4,User4,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-03,Monday,3,0,6,15:00,16:00,afternoon,1500,online,paid,confirmed,1500
678,8,User8,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-03,Monday,3,0,8,17:00,18:00,evening,1500,online,paid,confirmed,1500
679,50,User50,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-03,Monday,3,0,1,08:00,09:00,morning,1200,online,paid,confirmed,1200
680,44,User44,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-03,Monday,3,0,7,16:00,17:00,afternoon,1200,online,paid,confirmed,1200
681,39,User39,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-03,Monday,3,0,8,17:00,18:00,evening,1200,cash,paid,confirmed,1200
682,22,User22,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-03,Monday,3,0,10,19:00,20:00,evening,1200,cash,pending,confirmed,1200
683,33,User33,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-03,Monday,3,0,2,09:00,10:00,morning,1000,cash,paid,confirmed,1000
684,26,User26,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-03,Monday,3,0,4,11:00,12:00,morning,1000,online,paid,confirmed,1000
685,5,User5,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-03,Monday,3,0,7,16:00,17:00,afternoon,1000,cash,paid,confirmed,1000
686,27,User27,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-03,Monday,3,0,9,18:00,19:00,evening,1000,cash,paid,confirmed,1000
687,20,User20,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-04,Tuesday,3,0,1,08:00,09:00,morning,1500,cash,paid,confirmed,1500
688,44,User44,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-04,Tuesday,3,0,6,15:00,16:00,afternoon,1500,cash,paid,confirmed,1500
689,4,User4,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-04,Tuesday,3,0,7,16:00,17:00,afternoon,1500,cash,pending,confirmed,1500
690,22,User22,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-04,Tuesday,3,0,9,18:00,19:00,evening,1500,online,paid,confirmed,1500
691,14,User14,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-04,Tuesday,3,0,1,08:00,09:00,morning,1500,online,paid,confirmed,1500
692,43,User43,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-04,Tuesday,3,0,9,18:00,19:00,evening,1500,cash,pending,confirmed,1500
693,45,User45,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-04,Tuesday,3,0,10,19:00,20:00,evening,1500,online,paid,confirmed,1500
694,25,User25,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-04,Tuesday,3,0,2,09:00,10:00,morning,1200,online,paid,confirmed,1200
695,19,User19,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-04,Tuesday,3,0,5,14:00,15:00,afternoon,1200,online,paid,confirmed,1200
696,25,User25,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-04,Tuesday,3,0,6,15:00,16:00,afternoon,1200,cash,paid,confirmed,1200
697,13,User13,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-04,Tuesday,3,0,9,18:00,19:00,evening,1200,cash,paid,confirmed,1200
698,16,User16,3,Court C,2,Kandy Indoor Courts,Kandy,football,2025-03-04,Tuesday,3,0,10,19:00,20:00,evening,1200,online,paid,confirmed,1200
699,44,User44,4,Court D,3,Galle Futsal Center,Galle,football,2025-03-04,Tuesday,3,0,3,10:00,11:00,morning,1000,cash,pending,confirmed,1000
700,36,User36,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-05,Wednesday,3,0,1,08:00,09:00,morning,1500,online,paid,confirmed,1500
701,47,User47,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-05,Wednesday,3,0,4,11:00,12:00,morning,1500,cash,pending,cancelled,1500
702,16,User16,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-05,Wednesday,3,0,7,16:00,17:00,afternoon,1500,cash,paid,confirmed,1500
703,9,User9,1,Court A,1,Colombo Sports Arena,Colombo,football,2025-03-05,Wednesday,3,0,9,18:00,19:00,evening,1500,cash,paid,confirmed,1500
704,50,User50,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-05,Wednesday,3,0,5,14:00,15:00,afternoon,1500,cash,pending,cancelled,1500
705,36,User36,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-05,Wednesday,3,0,7,16:00,17:00,afternoon,1500,cash,pending,confirmed,1500
706,2,User2,2,Court B,1,Colombo Sports Arena,Colombo,football,2025-03-05,Wednesday,3,0,9,18:00,19:00,evening,1500,online,paid,confirmed,1500
